,soldDate,propertyType,address,city,zipOrPostalCode,price,beds,baths,location,squareFeet,lotSize,yearBuilt,ppsf,latitude,longitude,walkScore,bikeScore,transitScore,rentalValue,elementry,middle,high,listPrice
541,March-1-2024,Single Family Residential,1809 La Porte Ave,San Jose,95211.0,890000.0,3.0,2.0,San Jose,1292.0,5150.0,1959.0,689.0,37.3347034,-121.8340429,53.0,53.0,48.0,3665.0,4.0,2.0,4.0,1075000.0
542,October-20-2023,Single Family Residential,1586 Berksford Way,San Jose,95127.0,950000.0,3.0,2.0,SAN JOSE,1188.0,5251.0,1955.0,800.0,37.3485308,-121.8146012,57.0,51.0,39.0,3309.0,3.0,3.0,4.0,899999.0
543,November-7-2023,Single Family Residential,2719 Grandview Dr,San Jose,95133.0,1200000.0,4.0,2.0,SAN JOSE,1590.0,6279.0,1969.0,755.0,37.3783938,-121.8487443,,,,,,,,
544,December-27-2023,Single Family Residential,2862 Glen Ascot Way,San Jose,95148.0,1626000.0,4.0,3.0,SJOS - San Jose,2606.0,6750.0,1992.0,624.0,37.3314803,-121.8039668,31.0,66.0,51.0,5328.0,4.0,5.0,4.0,1699000.0
545,March-4-2024,Single Family Residential,1293 Greenbriar Ave,San Jose,95128.0,1612000.0,3.0,2.0,SAN JOSE,1468.0,6098.0,1985.0,1098.0,37.3017169,-121.946096,70.0,71.0,45.0,3907.0,6.0,3.0,6.0,1498000.0
546,February-26-2024,Single Family Residential,15148 Bel Escou Dr,San Jose,95124.0,2270000.0,3.0,2.0,SAN JOSE,1676.0,7841.0,1955.0,1354.0,37.2485251,-121.932245,54.0,50.0,35.0,4449.0,9.0,8.0,8.0,1995000.0
547,September-25-2023,Single Family Residential,3126 Drywood Ln,San Jose,95132.0,1550000.0,3.0,2.0,SAN JOSE,1485.0,5822.0,1964.0,1044.0,37.4155067,-121.8732279,79.0,63.0,40.0,4009.0,6.0,5.0,7.0,1348888.0
548,January-18-2024,Single Family Residential,1995 Lakewood Dr,San Jose,95132.0,1140000.0,4.0,2.0,SAN JOSE,1236.0,5361.0,1973.0,922.0,37.40603961982118,-121.8815311,66.0,63.0,58.0,3852.0,6.0,5.0,7.0,998000.0
549,October-10-2023,Single Family Residential,921 Whitethorne Dr,San Jose,95128.0,1510000.0,3.0,2.0,SAN JOSE,1469.0,8058.0,1956.0,1028.0,37.3008597,-121.9336006,75.0,82.0,46.0,3734.0,6.0,3.0,6.0,1295000.0
550,February-26-2024,Single Family Residential,7079 Via Blanca,San Jose,95139.0,1450000.0,3.0,2.0,SAN JOSE,1308.0,6098.0,1972.0,1109.0,37.2319441,-121.7684943,58.0,54.0,31.0,3645.0,5.0,4.0,8.0,1098000.0
551,September-26-2023,Single Family Residential,539 Menker Ave,San Jose,95128.0,1225000.0,3.0,2.0,SAN JOSE,1328.0,6605.0,1949.0,922.0,37.3184673,-121.9219108,74.0,65.0,50.0,3671.0,4.0,3.0,6.0,1098000.0
553,March-7-2024,Single Family Residential,1719 Sageland Dr,San Jose,95131.0,1650000.0,4.0,2.0,SAN JOSE,1534.0,6800.0,1975.0,1076.0,37.3798678,-121.8770962,51.0,64.0,49.0,3902.0,6.0,5.0,7.0,1450000.0
554,September-19-2023,Single Family Residential,920 S 6th St,San Jose,95112.0,1018000.0,2.0,2.0,SAN JOSE,1050.0,6348.0,1901.0,970.0,37.3249302,-121.8746949,,,,,,,,
555,January-22-2024,Single Family Residential,1950 ENSIGN Way,San Jose,95133.0,1680000.0,4.0,2.5,SAN JOSE,2124.0,6098.0,1979.0,791.0,37.3761417,-121.8672239,37.0,65.0,54.0,4903.0,6.0,6.0,7.0,1488888.0
556,March-11-2024,Single Family Residential,2203 Hicks Ave,San Jose,95125.0,1910000.0,4.0,2.0,SAN JOSE,1663.0,6098.0,1952.0,1149.0,37.2863731,-121.9005728,,,,,,,,
557,March-6-2024,Single Family Residential,168 Park Dartmouth,San Jose,95136.0,1100000.0,4.0,2.0,San Jose,2084.0,5227.0,1977.0,528.0,37.2684551,-121.8308739,51.0,74.0,48.0,4470.0,4.0,3.0,4.0,
558,February-13-2024,Single Family Residential,2649 Corde Terra Cir,San Jose,95111.0,1211888.0,3.0,2.5,San Jose,1650.0,1307.0,2007.0,734.0,37.3054394,-121.8479103,62.0,64.0,44.0,4140.0,4.0,2.0,4.0,998000.0
559,October-2-2023,Single Family Residential,6720 Wisteria Way,San Jose,95129.0,2896000.0,3.0,2.0,SAN JOSE,1765.0,7920.0,1957.0,1641.0,37.2974617,-122.0221885,41.0,63.0,28.0,0.0,7.0,8.0,9.0,2390000.0
560,December-14-2023,Single Family Residential,5373 Estrade Dr,San Jose,95118.0,1360000.0,3.0,2.0,SAN JOSE,1304.0,5663.0,1959.0,1043.0,37.2457232,-121.8947486,78.0,53.0,30.0,3910.0,6.0,6.0,9.0,1200000.0
561,February-26-2024,Single Family Residential,3128 Promontory Way,San Jose,95135.0,2500000.0,4.0,3.0,SAN JOSE,2166.0,12197.0,1996.0,1154.0,37.2720276,-121.738136,4.0,8.0,0.0,5483.0,6.0,7.0,9.0,2099000.0
563,February-14-2024,Single Family Residential,4425 Lonardo Ave,San Jose,95118.0,1550000.0,3.0,1.5,SAN JOSE,1120.0,7405.0,1962.0,1384.0,37.2608434,-121.8901246,62.0,71.0,26.0,0.0,6.0,5.0,6.0,1200000.0
564,November-28-2023,Single Family Residential,3604 Nortree St,San Jose,95148.0,1700000.0,4.0,2.0,EVERGREEN,1772.0,5888.0,1978.0,959.0,37.3341938,-121.7765754,0.0,27.0,17.0,4432.0,4.0,6.0,9.0,1599000.0
565,December-1-2023,Single Family Residential,4620 Marbella Ct,San Jose,95124.0,2150000.0,4.0,3.0,SAN JOSE,1840.0,4509.0,1993.0,1168.0,37.2535458,-121.9377738,12.0,35.0,0.0,5324.0,9.0,8.0,8.0,1995000.0
566,September-18-2023,Single Family Residential,6853 Glenview Dr,San Jose,95120.0,2310000.0,4.0,3.0,SAN JOSE,1974.0,12286.0,1966.0,1170.0,37.2113835,-121.8540594,43.0,52.0,24.0,5469.0,8.0,7.0,6.0,2200000.0
567,February-6-2024,Single Family Residential,1483 Redmond Ave,San Jose,95120.0,1999999.0,3.0,2.0,SAN JOSE,1785.0,8276.0,1973.0,1120.0,37.2299052,-121.8954155,35.0,51.0,26.0,4639.0,6.0,6.0,8.0,1748000.0
568,January-9-2024,Single Family Residential,1573 Monteval Ln,San Jose,95120.0,1900000.0,3.0,2.5,SAN JOSE,1866.0,8025.0,1965.0,1018.0,37.226423,-121.9015065,39.0,35.0,12.0,4824.0,6.0,6.0,8.0,1850000.0
569,September-18-2023,Single Family Residential,2997 Castle Dr,San Jose,95125.0,2250000.0,3.0,2.5,SAN JOSE,2228.0,9906.0,1959.0,1010.0,37.2776358,-121.8822989,,,,,,,,
570,January-16-2024,Single Family Residential,1471 Dentwood Dr,San Jose,95118.0,1510000.0,4.0,2.0,SAN JOSE,1370.0,5663.0,1959.0,1102.0,37.2487675,-121.8959111,60.0,53.0,29.0,4084.0,6.0,6.0,9.0,1300000.0
571,March-11-2024,Single Family Residential,6137 Ashburton Dr,San Jose,95123.0,1750000.0,4.0,3.0,SAN JOSE,1833.0,7015.0,1968.0,955.0,37.2359896,-121.8137113,38.0,44.0,43.0,4564.0,5.0,5.0,8.0,1599900.0
572,October-6-2023,Single Family Residential,2817 Aragon Way,San Jose,95125.0,1710000.0,3.0,2.0,SAN JOSE,1584.0,6195.0,1961.0,1080.0,37.2731873,-121.9066635,69.0,59.0,32.0,4865.0,6.0,5.0,7.0,1575000.0
573,September-15-2023,Single Family Residential,3829 Bucknall Rd,Campbell,95008.0,1950000.0,3.0,2.0,CAMPBELL,1782.0,6635.0,1972.0,1094.0,37.2844074,-121.967196,44.0,50.0,33.0,4846.0,6.0,6.0,8.0,1699999.0
574,September-19-2023,Single Family Residential,610 Orvis Ave,San Jose,95112.0,1250000.0,3.0,2.0,DOWNTOWN,1385.0,4680.0,1915.0,903.0,37.3307892,-121.8694475,51.0,83.0,45.0,3628.0,2.0,3.0,5.0,1199000.0
575,February-12-2024,Single Family Residential,422 Mignot Ln,San Jose,95111.0,1035000.0,3.0,2.0,SAN JOSE,1113.0,6970.0,1959.0,930.0,37.2839307,-121.8286156,65.0,72.0,51.0,3322.0,2.0,2.0,4.0,799000.0
576,February-22-2024,Single Family Residential,1571 Oak Canyon Dr,San Jose,95120.0,2600000.0,4.0,2.5,SAN JOSE,2715.0,7841.0,1985.0,958.0,37.2293163,-121.9017732,23.0,43.0,24.0,6039.0,6.0,6.0,8.0,2199888.0
577,October-5-2023,Single Family Residential,715 Franklin Ct,San Jose,95127.0,1778000.0,5.0,3.0,SAN JOSE,2529.0,7488.0,1973.0,703.0,37.3843429,-121.8406596,,,,,,,,
578,November-30-2023,Single Family Residential,1092 Beaumont Dr,San Jose,95129.0,2255000.0,4.0,3.0,SAN JOSE,1862.0,5663.0,1963.0,1211.0,37.30686,-121.9894984,45.0,69.0,38.0,5509.0,8.0,7.0,,2198000.0
579,November-15-2023,Single Family Residential,1012 Glenridge Dr,San Jose,95136.0,1535000.0,3.0,2.0,SAN JOSE,1512.0,6687.0,1968.0,1015.0,37.2689625,-121.8731115,,,,,,,,
580,December-22-2023,Single Family Residential,1578 Calle De Aida,San Jose,95118.0,2045000.0,4.0,2.0,SAN JOSE,1780.0,6000.0,1975.0,1149.0,37.2586058,-121.8991061,75.0,66.0,25.0,4597.0,7.0,6.0,9.0,1850000.0
581,September-20-2023,Single Family Residential,1054 Delmas Ave,San Jose,95125.0,900000.0,2.0,1.0,SAN JOSE,1063.0,6247.0,1910.0,847.0,37.3130555,-121.8931035,86.0,95.0,51.0,3460.0,4.0,5.0,7.0,699000.0
582,September-15-2023,Single Family Residential,615 Union Ave,Campbell,95008.0,1180000.0,3.0,2.5,CAMPBELL,1318.0,2347.0,1980.0,895.0,37.278304,-121.936845,,,,,,,,
583,February-19-2024,Single Family Residential,387 Sunpark Ln,San Jose,95136.0,1258000.0,3.0,2.0,SAN JOSE,1442.0,5227.0,1971.0,872.0,37.2671464,-121.8465037,45.0,69.0,39.0,3892.0,4.0,3.0,4.0,1145000.0
584,February-12-2024,Single Family Residential,2614 Meridian Ave,San Jose,95124.0,1808888.0,4.0,2.0,SAN JOSE,1678.0,6534.0,1961.0,1078.0,37.2758436,-121.9088418,20.0,58.0,34.0,4976.0,6.0,5.0,7.0,1488888.0
585,October-16-2023,Single Family Residential,6996 Claywood Way,San Jose,95120.0,2140000.0,5.0,3.0,San Jose,2508.0,8815.0,1980.0,853.0,37.2059284,-121.8261465,17.0,56.0,0.0,5584.0,7.0,7.0,6.0,1985000.0
586,January-31-2024,Single Family Residential,5826 Hillview Ave,San Jose,95123.0,1525000.0,3.0,2.0,SAN JOSE,1398.0,5663.0,1977.0,1091.0,37.2473247,-121.8620125,83.0,83.0,32.0,0.0,4.0,6.0,6.0,1200000.0
587,January-26-2024,Single Family Residential,2210 Laurelei Ave,San Jose,95128.0,1785000.0,4.0,2.5,SAN JOSE,2105.0,10189.0,1960.0,848.0,37.3298502,-121.9396227,49.0,72.0,43.0,5146.0,4.0,3.0,6.0,1725000.0
588,December-1-2023,Single Family Residential,2837 Donizetti Ct,San Jose,95132.0,1300000.0,4.0,2.0,San Jose,1125.0,6020.0,1970.0,1156.0,37.3978714,-121.860068,32.0,39.0,45.0,3702.0,5.0,7.0,8.0,
589,November-1-2023,Single Family Residential,924 Oakdell Pl,San Jose,95117.0,2368000.0,3.0,2.0,SAN JOSE,1712.0,11698.0,1960.0,1383.0,37.3101358,-121.9575095,57.0,65.0,40.0,4406.0,5.0,3.0,6.0,1998888.0
590,September-25-2023,Single Family Residential,3211 Napa Ct,San Jose,95148.0,1349999.0,4.0,2.0,SAN JOSE,1554.0,6173.0,1971.0,869.0,37.3351751,-121.7954453,,,,,,,,
591,October-30-2023,Single Family Residential,1814 Dalton Pl,San Jose,95124.0,1800000.0,3.0,2.5,San Jose,1898.0,5218.0,1976.0,948.0,37.2429192,-121.9116343,55.0,43.0,23.0,4739.0,6.0,6.0,8.0,
592,November-9-2023,Single Family Residential,5463 Century Park Way,San Jose,95111.0,1115000.0,3.0,2.0,SAN JOSE,1400.0,7908.0,1977.0,796.0,37.2589767,-121.7970259,27.0,63.0,39.0,3688.0,5.0,5.0,6.0,899000.0
593,November-30-2023,Single Family Residential,1237 Carrie Lee Way,San Jose,95118.0,1700000.0,3.0,2.0,SAN JOSE,1532.0,9394.0,1959.0,1110.0,37.2698288,-121.8812984,48.0,58.0,28.0,4116.0,6.0,5.0,6.0,1500000.0
594,February-2-2024,Single Family Residential,1518 Treviso Ave,San Jose,95118.0,1800000.0,3.0,2.5,SAN JOSE,1874.0,3049.0,1996.0,961.0,37.2386719,-121.8932007,56.0,54.0,30.0,4913.0,6.0,6.0,9.0,1698000.0
595,December-13-2023,Single Family Residential,3899 Via Salice,Campbell,95008.0,1870000.0,4.0,2.0,CAMPBELL,1429.0,6534.0,1962.0,1309.0,37.2828745,-121.9694175,,,,,,,,
596,September-19-2023,Single Family Residential,1706 Dalton Dr,San Jose,95124.0,1735000.0,4.0,3.0,SAN JOSE,2258.0,5400.0,1976.0,768.0,37.2439246,-121.9095036,53.0,50.0,24.0,4866.0,6.0,6.0,8.0,1600000.0
597,November-1-2023,Single Family Residential,1785 Hopkins Dr,San Jose,95122.0,1010000.0,3.0,2.0,SAN JOSE,1119.0,6281.0,1959.0,903.0,37.3350574,-121.8295943,32.0,52.0,48.0,3502.0,4.0,2.0,4.0,989888.0
598,November-27-2023,Single Family Residential,15390 Charmeran Ave,San Jose,95124.0,3150000.0,4.0,3.5,SAN JOSE,2616.0,8006.0,2023.0,1204.0,37.2563359,-121.9384894,55.0,53.0,0.0,3203.0,9.0,8.0,8.0,2998000.0
599,September-15-2023,Single Family Residential,802 Kyle St,San Jose,95127.0,1720000.0,5.0,3.0,SAN JOSE,2634.0,6943.0,1975.0,653.0,37.3866951,-121.843298,,,,,,,,
600,October-2-2023,Single Family Residential,2775 New Jersey Ave,San Jose,95124.0,1775000.0,3.0,2.0,SAN JOSE,1533.0,7480.0,1962.0,1158.0,37.2712952,-121.926274,70.0,64.0,37.0,4214.0,7.0,6.0,9.0,1498000.0
601,November-21-2023,Single Family Residential,567 Tuscarora Dr,San Jose,95123.0,1300000.0,3.0,2.0,SAN JOSE,1503.0,6735.0,1967.0,865.0,37.2393665,-121.8330197,,,,,,,,
602,October-16-2023,Single Family Residential,3148 Markwood Ct,San Jose,95148.0,1763000.0,4.0,2.5,SAN JOSE,1931.0,7405.0,1976.0,913.0,37.3271251,-121.7867005,32.0,46.0,26.0,4824.0,7.0,6.0,9.0,1598000.0
603,October-24-2023,Single Family Residential,411 N 12th St,San Jose,95112.0,780000.0,2.0,1.0,SAN JOSE,1012.0,5494.0,1904.0,771.0,37.3487432,-121.8846555,,,,,,,,
604,March-1-2024,Single Family Residential,14570 Wyrick Ave,San Jose,95124.0,1800000.0,3.0,1.0,SAN JOSE,1006.0,10454.0,1952.0,1789.0,37.2569488,-121.923761,24.0,54.0,0.0,3553.0,9.0,8.0,8.0,1799888.0
605,September-15-2023,Single Family Residential,7033 Burnside Dr,San Jose,95120.0,2385000.0,5.0,3.0,SAN JOSE,3046.0,8046.0,1979.0,783.0,37.2088587,-121.8430508,59.0,37.0,19.0,6919.0,7.0,7.0,6.0,2385000.0
606,December-29-2023,Single Family Residential,1777 S White Rd,San Jose,95127.0,1065000.0,4.0,2.0,SAN JOSE,1353.0,6098.0,1969.0,787.0,37.3455292,-121.8099293,46.0,66.0,38.0,3604.0,3.0,3.0,6.0,999000.0
607,September-19-2023,Single Family Residential,14846 Cole Dr,San Jose,95124.0,2005000.0,5.0,2.0,SAN JOSE,2138.0,10101.0,1950.0,938.0,37.253471,-121.9284892,43.0,44.0,0.0,5239.0,9.0,8.0,8.0,1699000.0
608,February-12-2024,Single Family Residential,109 N King Rd,San Jose,95116.0,897600.0,3.0,1.0,NORTH SAN JOSE,1200.0,4984.0,1946.0,748.0,37.3546553,-121.8577955,,,,,,,,
609,October-24-2023,Single Family Residential,2487 Gunar Dr,San Jose,95124.0,2836000.0,6.0,3.5,SAN JOSE,3004.0,11714.0,1965.0,944.0,37.276487,-121.9253198,73.0,69.0,38.0,7588.0,8.0,6.0,9.0,2695000.0
610,October-17-2023,Single Family Residential,3684 Meadowlands Ln,San Jose,95135.0,2500000.0,4.0,3.0,SAN JOSE,2866.0,15541.0,1996.0,872.0,37.278882,-121.7442578,4.0,12.0,0.0,6301.0,6.0,7.0,9.0,2495000.0
612,January-11-2024,Single Family Residential,1127 Summerwings Ct,San Jose,95132.0,1850000.0,5.0,3.0,SAN JOSE,2533.0,5663.0,1975.0,730.0,37.3898205,-121.8533033,66.0,77.0,43.0,5338.0,5.0,6.0,8.0,1625000.0
613,February-21-2024,Single Family Residential,4824 Poston Dr,San Jose,95136.0,1460000.0,4.0,2.5,SAN JOSE,1732.0,6098.0,1973.0,843.0,37.2648678,-121.8259847,46.0,63.0,47.0,0.0,5.0,3.0,6.0,1398000.0
614,October-6-2023,Single Family Residential,2719 Valley Heights Dr,San Jose,95133.0,1625000.0,4.0,2.5,SAN JOSE,1787.0,7244.0,1969.0,909.0,37.3783006,-121.8497451,54.0,74.0,46.0,4538.0,4.0,6.0,7.0,1498888.0
615,February-26-2024,Single Family Residential,1402 Mount Palomar Dr,San Jose,95127.0,905000.0,3.0,2.0,SAN JOSE,1200.0,6098.0,1958.0,754.0,37.351775,-121.8125545,58.0,57.0,37.0,3297.0,6.0,,,899999.0
616,September-28-2023,Single Family Residential,289 Ascente,San Jose,95125.0,1310000.0,3.0,2.5,SAN JOSE,1951.0,2204.0,2004.0,671.0,37.2955096,-121.8670905,39.0,42.0,49.0,5016.0,4.0,4.0,6.0,1299000.0
617,March-6-2024,Single Family Residential,6426 Samar Dr,San Jose,95119.0,1550000.0,3.0,2.0,SAN JOSE,1694.0,5663.0,1970.0,915.0,37.2281375,-121.8006681,40.0,42.0,40.0,0.0,7.0,5.0,8.0,1449000.0
618,January-9-2024,Single Family Residential,2630 Media Way,San Jose,95125.0,1750000.0,3.0,2.0,SAN JOSE,1584.0,6195.0,1961.0,1105.0,37.2769859,-121.9052853,45.0,52.0,33.0,4827.0,6.0,5.0,7.0,1650000.0
619,February-27-2024,Single Family Residential,1695 Dale Ave,San Jose,95125.0,1999999.0,3.0,2.0,SAN JOSE,1508.0,6098.0,1941.0,1326.0,37.2954932,-121.900884,42.0,59.0,39.0,4276.0,4.0,5.0,7.0,1799000.0
620,December-8-2023,Single Family Residential,107 Southview Ct,San Jose,95138.0,1161500.0,4.0,2.0,SAN JOSE,1355.0,5000.0,1981.0,857.0,37.2477437,-121.7824281,,,,,,,,
621,December-8-2023,Single Family Residential,2409 Quantico Ct,San Jose,95128.0,2250000.0,4.0,3.0,SAN JOSE,2215.0,9583.0,1962.0,1016.0,37.306209,-121.9356895,66.0,70.0,46.0,5649.0,6.0,3.0,6.0,1888888.0
622,February-6-2024,Single Family Residential,3293 Todd Way,San Jose,95124.0,2200000.0,4.0,3.0,San Jose,1918.0,7068.0,1956.0,1147.0,37.2645495,-121.9237159,75.0,69.0,34.0,5004.0,6.0,6.0,9.0,1799999.0
623,November-29-2023,Single Family Residential,771 Aurora Ave,San Jose,95129.0,1910000.0,3.0,2.0,SAN JOSE,1226.0,6000.0,1955.0,1558.0,37.3134083,-121.978481,,,,,,,,
624,March-11-2024,Single Family Residential,6520 Skyfarm Dr,San Jose,95120.0,2150000.0,4.0,2.5,SAN JOSE,2035.0,7470.0,1978.0,1057.0,37.2195954,-121.8848668,24.0,25.0,26.0,5010.0,7.0,6.0,6.0,2085000.0
625,January-8-2024,Single Family Residential,1442 Quartz Way,San Jose,95118.0,1630000.0,5.0,3.0,SAN JOSE,1742.0,5871.0,1961.0,936.0,37.2672511,-121.8894576,44.0,56.0,27.0,4945.0,6.0,5.0,6.0,1548000.0
626,November-21-2023,Single Family Residential,5731 Holland Ln,San Jose,95118.0,1538000.0,3.0,2.0,SAN JOSE,1189.0,5907.0,1960.0,1294.0,37.2394283,-121.8884012,,,,,,,,
627,October-2-2023,Single Family Residential,5876 Cadiz Dr,San Jose,95123.0,1540000.0,3.0,2.0,SAN JOSE,1787.0,7161.0,1971.0,862.0,37.2424188,-121.8513921,62.0,76.0,26.0,3813.0,4.0,6.0,6.0,1389000.0
628,October-31-2023,Single Family Residential,2314 Middletown Dr,Campbell,95008.0,1940000.0,4.0,2.0,CAMPBELL,1512.0,5988.0,1962.0,1283.0,37.2788558,-121.9692176,26.0,43.0,30.0,4417.0,6.0,6.0,8.0,1839000.0
629,November-30-2023,Single Family Residential,2314 Emerald Hills Cir,San Jose,95131.0,1358000.0,3.0,2.0,SAN JOSE,1319.0,4792.0,1985.0,1030.0,37.3900902,-121.8721079,38.0,51.0,47.0,3647.0,4.0,7.0,7.0,1335000.0
630,September-19-2023,Single Family Residential,3403 Meadowlands Ln,San Jose,95135.0,2460000.0,4.0,3.5,SAN JOSE,2892.0,23417.0,1998.0,851.0,37.2835419,-121.7417559,1.0,12.0,0.0,7256.0,6.0,7.0,9.0,2418000.0
631,September-26-2023,Single Family Residential,6541 Catamaran St,San Jose,95119.0,1665000.0,4.0,3.0,SAN JOSE,2124.0,6219.0,1972.0,784.0,37.2318607,-121.7917294,23.0,47.0,47.0,5092.0,7.0,5.0,8.0,1498000.0
632,March-8-2024,Single Family Residential,866 Paseo Estero Dr,San Jose,95122.0,882888.0,3.0,2.5,SAN JOSE,1112.0,4356.0,1987.0,794.0,37.3167169,-121.8446632,16.0,52.0,40.0,3786.0,3.0,2.0,4.0,849000.0
633,December-1-2023,Single Family Residential,18420 Purdue Dr,Saratoga,95070.0,2450000.0,3.0,2.0,SARATOGA,1400.0,8835.0,1957.0,1750.0,37.2791012,-121.993316,16.0,64.0,0.0,5279.0,8.0,6.0,8.0,1998000.0
634,November-2-2023,Single Family Residential,186 Benbow Ave,San Jose,95123.0,1300000.0,4.0,2.5,SAN JOSE,2186.0,5164.0,1966.0,595.0,37.2462588,-121.8090839,65.0,60.0,48.0,4781.0,2.0,5.0,6.0,1299000.0
635,October-2-2023,Single Family Residential,4377 Thistle Dr,San Jose,95136.0,2301000.0,5.0,3.5,SAN JOSE,3352.0,22740.0,1950.0,686.0,37.2680678,-121.8544597,39.0,71.0,45.0,6108.0,4.0,5.0,6.0,1800000.0
636,March-6-2024,Single Family Residential,779 N 16th St,San Jose,95112.0,1370000.0,3.0,2.0,DOWNTOWN,1536.0,6534.0,1936.0,892.0,37.3578296,-121.8864341,,,,,,,,
637,January-18-2024,Single Family Residential,2079 Colusa Way,San Jose,95130.0,2250000.0,3.0,2.5,SAN JOSE,1385.0,6534.0,1960.0,1625.0,37.2842128,-121.9933853,44.0,77.0,39.0,0.0,7.0,5.0,7.0,1900000.0
638,December-18-2023,Single Family Residential,2457 Cory Ave,San Jose,95128.0,1700000.0,3.0,2.0,SAN JOSE,1040.0,8100.0,1950.0,1635.0,37.3320028,-121.949022,67.0,80.0,42.0,0.0,4.0,3.0,6.0,1598000.0
639,December-18-2023,Single Family Residential,1462 Morrill Ave,San Jose,95132.0,1625000.0,4.0,2.0,SAN JOSE,1480.0,6098.0,1973.0,1098.0,37.4001793,-121.8633444,45.0,49.0,46.0,0.0,5.0,7.0,8.0,1459000.0
640,January-19-2024,Single Family Residential,3206 Calzar Dr,San Jose,95118.0,1220000.0,4.0,1.0,WILLOW GLEN,1140.0,5035.0,1953.0,1070.0,37.269107,-121.9020844,70.0,60.0,27.0,3816.0,6.0,5.0,7.0,1200000.0
641,September-28-2023,Single Family Residential,1197 Willow St,San Jose,95125.0,2950000.0,4.0,1.5,SAN JOSE,2381.0,10941.0,1900.0,1239.0,37.3070754,-121.9047905,,,,,,,,
642,January-10-2024,Single Family Residential,1651 S Blaney Ave,San Jose,95129.0,2340000.0,3.0,2.0,SAN JOSE,1398.0,6098.0,1957.0,1674.0,37.2948451,-122.0240004,58.0,64.0,28.0,4346.0,7.0,8.0,9.0,2299000.0
643,December-7-2023,Single Family Residential,3462 Gavota Ave,San Jose,95124.0,1400000.0,3.0,2.0,San Jose,1155.0,6098.0,1956.0,1212.0,37.2653322,-121.9083972,76.0,59.0,27.0,3719.0,6.0,6.0,9.0,
644,November-8-2023,Single Family Residential,810 Bend Ave,San Jose,95136.0,1800000.0,3.0,2.5,SAN JOSE,2457.0,6495.0,1966.0,733.0,37.270119,-121.8662678,62.0,70.0,45.0,5158.0,3.0,5.0,6.0,1749000.0
645,February-7-2024,Single Family Residential,2519 Lost Oaks Dr,San Jose,95124.0,2111999.0,3.0,2.0,SAN JOSE,1300.0,6510.0,1959.0,1625.0,37.2500968,-121.9505551,55.0,56.0,35.0,3872.0,9.0,8.0,8.0,1989000.0
646,December-28-2023,Single Family Residential,3411 Merrimac Dr,San Jose,95117.0,1532000.0,3.0,2.0,SAN JOSE,1403.0,6098.0,1963.0,1092.0,37.2961371,-121.9577539,70.0,77.0,36.0,0.0,5.0,3.0,8.0,1250000.0
647,January-11-2024,Single Family Residential,1166 Happy Valley Ave,San Jose,95129.0,2605000.0,4.0,3.0,SAN JOSE,1942.0,9583.0,1957.0,1341.0,37.3039347,-121.9924746,35.0,67.0,40.0,4672.0,5.0,5.0,7.0,2488888.0
648,November-13-2023,Single Family Residential,6576 Little Falls Dr,San Jose,95120.0,1975000.0,4.0,2.0,SAN JOSE,1986.0,9720.0,1964.0,994.0,37.2159609,-121.869921,43.0,37.0,26.0,5087.0,7.0,6.0,6.0,1799000.0
649,September-22-2023,Single Family Residential,7948 Caledonia Dr,San Jose,95135.0,1300000.0,2.0,2.0,SAN JOSE,2034.0,5130.0,1988.0,639.0,37.2917342,-121.7418759,0.0,14.0,8.0,4687.0,6.0,7.0,9.0,1350000.0
650,December-2-2023,Single Family Residential,5149 Barron Park Dr,San Jose,95136.0,1600000.0,4.0,2.0,SAN JOSE,2084.0,7180.0,1973.0,768.0,37.2594919,-121.8475669,18.0,62.0,37.0,4665.0,4.0,5.0,6.0,1398000.0
651,January-30-2024,Single Family Residential,2249 Shadowtree Dr,San Jose,95131.0,1201000.0,4.0,2.0,SAN JOSE,1234.0,5663.0,1973.0,973.0,37.394886,-121.8810172,52.0,67.0,47.0,3689.0,3.0,5.0,7.0,1150000.0
652,January-5-2024,Single Family Residential,6287 Snell Ave,San Jose,95123.0,1585000.0,3.0,2.0,SAN JOSE,1409.0,6970.0,1968.0,1125.0,37.2309892,-121.8308512,61.0,50.0,31.0,3818.0,6.0,8.0,8.0,1398000.0
653,November-30-2023,Single Family Residential,1675 Ensenada Dr,Campbell,95008.0,1775000.0,3.0,2.0,CAMPBELL,1372.0,6000.0,1956.0,1294.0,37.2890628,-121.9794584,50.0,77.0,38.0,0.0,5.0,5.0,7.0,1698000.0
654,September-19-2023,Single Family Residential,1581 Lyle Dr,San Jose,95129.0,2207000.0,3.0,2.0,SAN JOSE,1441.0,6026.0,1958.0,1532.0,37.2949992,-122.000559,65.0,77.0,38.0,4393.0,5.0,5.0,7.0,1998000.0
655,February-16-2024,Single Family Residential,2229 Golden Dew Cir,San Jose,95121.0,1265000.0,3.0,2.0,SAN JOSE,1542.0,6534.0,1978.0,820.0,37.3050895,-121.7949113,19.0,36.0,25.0,3876.0,4.0,7.0,8.0,1265000.0
656,December-29-2023,Single Family Residential,3304 Lindenoaks Dr,San Jose,95117.0,1758000.0,3.0,2.0,SAN JOSE,1400.0,6534.0,1956.0,1256.0,37.3114195,-121.9558653,57.0,64.0,40.0,4073.0,5.0,3.0,6.0,1595000.0
